strategy_name,year_month,return_year_month,hsi_state,state_kr,event_balance_13612w,event_intensity_13612w,event_balance_13612w_label,event_intensity_13612w_label,event_adjustment,adjustment_label,strategy_note,turnover,weight_069500,weight_114260,weight_153130
EW,2016-04,2016-05,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2016-05,2016-06,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2016-06,2016-07,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2016-07,2016-08,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2016-08,2016-09,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2016-09,2016-10,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2016-10,2016-11,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2016-11,2016-12,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2016-12,2017-01,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2017-01,2017-02,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2017-02,2017-03,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2017-03,2017-04,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2017-04,2017-05,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2017-05,2017-06,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2017-06,2017-07,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2017-07,2017-08,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2017-08,2017-09,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2017-09,2017-10,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2017-10,2017-11,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2017-11,2017-12,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2017-12,2018-01,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2018-01,2018-02,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2018-02,2018-03,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2018-03,2018-04,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2018-04,2018-05,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2018-05,2018-06,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2018-06,2018-07,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2018-07,2018-08,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2018-08,2018-09,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2018-09,2018-10,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2018-10,2018-11,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2018-11,2018-12,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2018-12,2019-01,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2019-01,2019-02,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2019-02,2019-03,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2019-03,2019-04,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2019-04,2019-05,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2019-05,2019-06,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2019-06,2019-07,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2019-07,2019-08,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2019-08,2019-09,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2019-09,2019-10,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2019-10,2019-11,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2019-11,2019-12,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2019-12,2020-01,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2020-01,2020-02,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2020-02,2020-03,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2020-03,2020-04,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2020-04,2020-05,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2020-05,2020-06,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2020-06,2020-07,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2020-07,2020-08,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2020-08,2020-09,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2020-09,2020-10,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2020-10,2020-11,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2020-11,2020-12,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2020-12,2021-01,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2021-01,2021-02,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2021-02,2021-03,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2021-03,2021-04,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2021-04,2021-05,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2021-05,2021-06,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2021-06,2021-07,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2021-07,2021-08,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2021-08,2021-09,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2021-09,2021-10,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2021-10,2021-11,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2021-11,2021-12,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2021-12,2022-01,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2022-01,2022-02,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2022-02,2022-03,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2022-03,2022-04,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2022-04,2022-05,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2022-05,2022-06,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2022-06,2022-07,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2022-07,2022-08,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2022-08,2022-09,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2022-09,2022-10,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2022-10,2022-11,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2022-11,2022-12,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2022-12,2023-01,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2023-01,2023-02,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2023-02,2023-03,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2023-03,2023-04,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2023-04,2023-05,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2023-05,2023-06,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2023-06,2023-07,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2023-07,2023-08,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2023-08,2023-09,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2023-09,2023-10,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2023-10,2023-11,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2023-11,2023-12,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2023-12,2024-01,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2024-01,2024-02,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2024-02,2024-03,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2024-03,2024-04,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2024-04,2024-05,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2024-05,2024-06,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2024-06,2024-07,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2024-07,2024-08,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2024-08,2024-09,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2024-09,2024-10,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2024-10,2024-11,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2024-11,2024-12,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2024-12,2025-01,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2025-01,2025-02,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2025-02,2025-03,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2025-03,2025-04,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2025-04,2025-05,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2025-05,2025-06,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2025-06,2025-07,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2025-07,2025-08,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2025-08,2025-09,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2025-09,2025-10,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2025-10,2025-11,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2025-11,2025-12,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2025-12,2026-01,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2026-01,2026-02,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2026-02,2026-03,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2026-03,2026-04,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2026-04,2026-05,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2026-05,2026-06,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
EW,2026-06,2026-07,EW,동일가중,,,,,0.0,equal_weight,동일가중 비교 기준,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
HSI_event_balance_filter_overlay,2012-03,2012-04,insufficient_data,자료 부족,,,mixed_or_neutral,low_accumulated_intensity,0.0,no_adjustment_missing_event_balance,HSI 상태별 목표 비중에 사건균형 보조 필터 적용,0.0,0.5,0.35,0.15
HSI_event_balance_filter_overlay,2012-04,2012-05,insufficient_data,자료 부족,,,mixed_or_neutral,low_accumulated_intensity,0.0,no_adjustment_missing_event_balance,HSI 상태별 목표 비중에 사건균형 보조 필터 적용,0.0,0.5,0.35,0.15
HSI_event_balance_filter_overlay,2012-05,2012-06,insufficient_data,자료 부족,,,mixed_or_neutral,low_accumulated_intensity,0.0,no_adjustment_missing_event_balance,HSI 상태별 목표 비중에 사건균형 보조 필터 적용,0.0,0.5,0.35,0.15
HSI_event_balance_filter_overlay,2012-06,2012-07,insufficient_data,자료 부족,,,mixed_or_neutral,low_accumulated_intensity,0.0,no_adjustment_missing_event_balance,HSI 상태별 목표 비중에 사건균형 보조 필터 적용,0.0,0.5,0.35,0.15
