Date,069500_return,114260_return,153130_return,069500_ma_pos,114260_ma_pos,153130_ma_pos,069500_momentum,114260_momentum,153130_momentum,069500_vol,114260_vol,153130_vol,069500_rs,114260_rs,153130_rs
2015-11-20,2.5475960473364174,5.4101421386953295,5.255981148389588,-0.9391366377018482,6.672345853359934,7.070563796979067,0.42190252258607536,6.040724646160964,7.213453594914553,-0.024609677016174517,-0.18404337441460977,-2.232748352542643,,-1.0919529663505025,-1.5695760993921504
2015-11-23,2.0562839463517477,5.467226176648399,6.089884513775186,-1.8487828279831047,6.599413299258774,7.828055300044458,-0.7435106067053818,5.962329990132975,7.611372505998183,0.3160016259314391,-0.1833663187135845,-1.3076954964388623,,-1.2048788642891735,-1.6807293077879901
2015-11-24,1.4831928692048677,6.12345297029896,6.470685969662875,-2.453281867827552,6.377155695054409,7.761182400836758,-1.2879734692500238,6.177130442198776,7.420757190643013,0.5078261513632851,-0.475533735156941,-1.667738528595867,,-0.9591069140137952,-1.4321090646321206
2015-11-25,1.4878173305574651,6.165738793728614,5.972675249331305,-2.294189479010623,6.304278524223758,8.088929166822854,-2.173171977719883,6.777886385060366,7.5513206158847925,0.5013417440236246,-0.4771780294992568,-2.337419270111326,,-0.909759431163601,-1.450174000212355
2015-11-26,-0.13795103885980944,7.100759504520722,6.785384360644068,-3.9210242765604724,7.284752031629809,7.989846057208425,-3.96244886131543,7.7053194858842655,7.296056917746306,1.4974173377828786,-0.380310263728562,-3.7581453034651497,,0.5739334493252016,-0.0600663535790353
2015-11-27,0.6689088595795476,7.026327584466991,7.143326110312885,-3.4983452714832346,7.699812010108801,9.068870958943053,-3.039212275497616,8.049996762218669,8.009805544388863,1.375356353719527,-0.3693401548065423,-2.4711155362211863,,0.6186384280564077,-0.04462416192634065
2015-11-30,2.5919930125868076,5.870995394822133,8.760908422518463,-0.7022010049788083,6.5219036731648234,10.0,-0.4359817098227556,7.6165520487006315,8.578923141765836,3.595820025143933,-0.00390552014005567,-1.2353324629056248,,-2.1541995834959766,-2.7006906829657726
2015-12-01,1.9681784603767194,3.8454850624241037,8.223289760849468,-2.7958529061789585,5.279019355308496,9.868017728137112,-1.809978759235738,6.937381105033453,8.559932301850022,4.406111148919534,0.0221680408437554,-1.1981400361180763,,-0.3602261597321649,-0.7683518451338556
2015-12-02,2.6657874765351695,4.607220706037193,7.701704194198188,-1.8512299669914194,6.321087284211016,9.290629055858002,-1.1674722724316333,7.411042907106525,8.285312784274156,4.551457831548172,0.21615011119593183,-0.6591426991142407,,-2.1420716784061127,-2.5378870001380873
2015-12-03,3.507369726838805,3.285687877360833,6.3641910968157624,-0.582344184967812,5.226923976159815,7.611484635558341,-0.9087110051868239,6.378309786107463,7.574955244232603,4.854965771054365,0.4256442651510647,3.4624881144934716,,-3.1680864103903215,-3.5071988495631485
2015-12-04,3.945288652748509,3.4584152611896957,4.219009132202367,0.8965881757735428,6.282708779517558,6.008542059566777,0.37182092230038355,6.884543312706677,7.0088627690271625,5.142319432575312,0.5276757239645996,6.832110048967533,,-4.127189232078053,-4.514565050918845
2015-12-07,3.885550216038558,0.9536440720195112,4.604812815116723,1.339245060682312,6.84413097140477,6.733253803473812,0.5517049997068093,7.266097078695126,7.405358304488089,5.093222801175477,-2.8781833629542364,7.31054905243449,,-3.786524842090052,-4.14219703747727
2015-12-08,2.734927352702562,0.7503319984399561,3.736023121844755,1.9602215980881557,5.389378982603128,6.688261516919509,0.547728314911676,5.773295549078287,7.221899661242085,4.103526986519615,-2.687052254620093,6.547531549940782,,-4.273258229014218,-4.22730023504234
2015-12-09,2.5768140950818657,0.44881918477797533,3.292118595025815,1.936647374558507,5.848380114947642,6.647686613856116,-0.0634872191219083,6.419089796647408,7.230269957071913,4.075426977695625,-2.836750946082889,6.308224556361038,,-2.540038933462678,-2.6195153406978564
2015-12-10,2.0554750085899522,-0.6392643249812033,3.696179301009278,1.0498080909869,4.296670412792484,6.214764414808542,-0.8600451031486795,5.182057853959664,7.0438391130386755,4.293292080969059,-2.2795090840896965,5.6950006456649565,,-1.8811017960618903,-1.7856245907929937
2015-12-11,0.6714588322349133,-0.9613039353082676,2.8541663855413155,1.3327333615458987,4.080641940315793,5.424773614016085,0.6199347410241118,4.682369333368068,6.730023034875543,3.213641500528186,-2.294119424708914,6.3605258778723215,,-2.2844330373596695,-2.177636702649911
2015-12-14,0.34848845147845725,-0.8439655240674873,2.4312403982024273,2.51584218622862,3.379415900814005,5.80513529527385,0.6775297541221257,4.328171742238916,7.0591543754872355,2.8710219088997393,-2.320986788368365,5.689441157165479,,-1.7376548199442436,-1.5525898943793748
2015-12-15,1.1091195815028225,0.8843563041178071,3.2638252770539866,2.193591102048201,4.009451488646682,6.163774560850967,-0.11255374110465469,4.960368560330075,7.252743217315906,2.373358894122323,-2.82654525860728,5.714880756467487,,-0.13862465998884324,-0.06812204291158284
2015-12-16,-1.5377601758316728,1.493020685942212,3.2624244388923347,-0.6031396842348683,5.151108803496168,5.749595104981213,-2.381989213197954,5.659317821927095,7.053996892181129,4.729032345313835,-2.4736422962476494,5.676592718076989,,1.3729107761711232,1.2319941100122866
2015-12-17,0.1866420777370631,0.18255407359427678,3.2504956917414263,-0.4310237709750502,4.004632918702789,5.721251374666114,-2.213224900327134,4.739579119294419,6.7901179923669,3.6877334212683848,-2.2608908240232757,5.629291068912137,,1.421910400473689,1.3994890744334163
2015-12-18,0.5975839130020679,-0.42981904551001326,3.6550899712120093,-0.1625140428898873,2.6226867977556303,5.687114824691914,-0.6410696968097598,3.9112982779500833,6.79211097733729,3.6597904050194456,-1.8837356581857165,5.403981356556572,,-0.47520944722186564,-0.35024347763210206
2015-12-21,0.8298159260819321,-2.4480001047022766,2.397044679622121,-0.8050062428472794,0.0977671161863394,5.3032700068078,-0.7191358282331589,2.307355686218156,6.602346440866638,3.4915278982000024,-0.5461331503584312,4.707825557368475,,-0.3090180851602456,-0.02880447417004856
2015-12-22,1.179211018779821,-1.837010160152262,2.3916034953502323,-1.0024640663393887,0.9447165708793065,5.301435515529249,-0.24962104709129485,3.272085398776312,6.414638172810541,3.342012543482337,-0.3402169989006399,4.673798524989445,,-0.832559557929843,-0.617155313717717
2015-12-23,-0.09004345479987823,-2.237040993372968,1.557235132462509,-2.4282032757608025,0.5699544189143916,4.930724177269345,-1.3386839855329709,2.788034532884673,6.103234867619679,3.9654273486522555,-0.34532354012868316,4.4878587348380305,,-0.22293588759136984,0.01977928865598181
2015-12-24,2.024962571166265,-3.0321857167445616,1.5519853773604895,-1.4910061037056275,0.7506228875783522,4.936102302283791,-0.4712775864768526,2.413401357671168,6.114680099902328,3.276718879951523,-0.7498122838075616,4.458299543364635,,-0.8756821913037726,-0.6412370701188254
2015-12-28,3.294327746032635,-3.3118329955556454,0.30726905222932005,0.4018810690595176,1.081587184203033,4.959547012368765,0.8632509047011543,2.634411084654972,6.122602092167671,4.138491858571421,-0.8708386352473625,2.2260978436937244,,-3.7535859575929726,-3.459528116191346
2015-12-29,0.0327085102250906,-3.086278854936482,-5.408964689998288,-0.8773315791778784,0.4681716691365054,1.0548306164957435,-0.13224374041930073,2.2611610972458456,3.9781983669074865,2.6692323716429316,-0.9268883659588243,10.0,,-2.5775551369313665,-2.256632572146882
2015-12-30,2.316704234952116,-2.362056279280853,-2.431482513793898,-0.1702495842458316,0.3751545051735947,3.834607365576227,-0.4927127797553433,2.9934444743299036,5.094267819108432,1.28755785222842,-1.0763452410163998,10.0,,-0.9304802188209378,-0.6438013878596929
2016-01-04,3.906823490226618,-3.943402670537268,-2.424297414665966,2.6656538635626954,-0.4871663493294095,3.539154553637975,2.704079119870537,2.59547383287038,4.922475741473111,3.408824881263129,-1.4575118258782362,10.0,,-4.793462236522823,-4.542679324398591
2016-01-05,2.164588223427462,-2.612975161839823,-1.5987083893203438,1.6998712180940154,0.38559151507802863,2.8537179542995466,1.9776469052877175,2.6556834786489256,4.68727803245962,3.3875185022547734,-1.279711272046447,10.0,,-3.4146003225551578,-3.136124809452286
2016-01-06,1.7751128631409288,-3.5945291333503038,-0.35173970547660294,2.6538091030102215,0.3277209701627525,2.5398274987378375,2.501772311578895,2.7089252961041446,4.643357024555779,3.039446506706926,-1.779195905645485,10.0,,-3.158179299157685,-2.9261587390675903
2016-01-07,2.456688115497517,-4.266155560204635,-2.021969206977742,3.864398933684722,0.15767627674028586,1.8807913075050768,3.3378900609104853,2.1202377689346736,4.596960151629466,3.4174280145780007,-2.0098178223448446,10.0,,-3.129456253156373,-2.7765677174011563
2016-01-08,1.1074378418051851,-2.3408638087473554,-1.5915220903830796,2.81191724621865,1.4290899575404028,2.3568506836250505,2.185911679734965,2.5888369682194434,4.686030354730709,3.6562553746664865,-1.731128074879207,10.0,,-1.9308294029212876,-1.620577550194799
2016-01-11,2.370567652163073,-3.4203081634817787,-1.171074703553158,4.2620593772064135,0.5554947034401788,2.8168284799054186,3.484999145974514,2.2694424912338285,4.83897213831095,4.25299201174684,-1.751960799717589,10.0,,-2.607142493277595,-2.3284482162920463
2016-01-12,3.3879148071779537,-2.3053285068315597,-0.7627791185743737,4.517259792589758,0.6074946041796234,2.887439250528612,3.5095809667870306,1.983133567590492,4.799399368717461,3.939274359728948,-2.1052691280382625,10.0,,-2.945558392867601,-2.6311608324967777
2016-01-13,1.5714884925545594,-2.5671665150315577,0.05391160693016933,2.489134213855114,0.11554859999304193,2.943391189114086,2.4352376113607974,1.9620585813211446,4.884546608528009,5.177570597094572,-2.072050235561102,10.0,,-2.004015949827342,-1.7508229049523991
2016-01-14,1.7017063121689828,-1.7723388544422995,-0.8051206684774861,3.727886416015871,0.5579164522641012,2.63514611369795,3.253989174052995,1.9489861490201625,4.84191133186456,5.225105405154067,-2.027256108293443,10.0,,-2.7992641036507857,-2.588906299132571
2016-01-15,3.1239360453192253,-2.082316267054814,-1.6634830918785255,5.018665106740832,0.877129307062867,2.344107207237157,4.746433614687252,2.4442251015642222,4.54993866560868,5.610687410339519,-2.1558748199495015,10.0,,-2.944619585964449,-2.818203255641263
2016-01-18,5.435479476119234,-2.794612483010197,-0.42528308075085,4.9179838717999464,1.2088843988573021,3.1825804006636664,4.6540661894366355,2.5024748269840877,4.770455444560016,2.9358717624472055,-2.629573586788072,10.0,,-3.27270932853003,-3.1104418941401453
2016-01-19,4.667480639979704,-1.9111020396447325,-1.311242640357687,3.9956260481428196,1.3716163712013654,2.493069799499125,4.877067582980544,2.2587826443692407,4.414292757909709,3.2586118795213097,-2.7888418106037176,10.0,,-4.918516150332784,-4.688293720303526
2016-01-20,6.953863004061994,-1.1173310078372711,-1.3424920437552748,6.858589962364203,1.100205809491053,2.5807229208313482,7.36520685823918,2.291709950215079,4.507726822230024,5.495116813913336,-3.1780474722954133,10.0,,-7.1299252914931674,-6.97590960496081
2016-01-21,7.616463920635582,0.1796873327637988,-1.3832442332415056,6.865807269092991,0.2390750888148259,2.282820103563178,7.3938876489385414,1.8813393775211649,4.217978045308557,5.144898190521764,-5.057303738430251,10.0,,-7.073470161882165,-6.967474446119562
2016-01-22,5.393495487696505,-0.6382363614297992,-0.998237393146457,3.7549856076653656,-0.03014347427102032,2.7584554923521054,5.180549205592725,2.2482809967859105,4.510552095156828,7.947036731925731,-5.310784359756387,10.0,,-5.0734459669508265,-5.115894133856152
2016-01-25,5.866930447825814,-0.35188483262774173,-0.6083937903925729,2.820864648165447,-0.042850095850136424,2.8398381397310315,4.982619309786111,1.943937166101735,4.220302148310804,7.409585973921699,-5.310912089862622,10.0,,-4.689381810740465,-4.667354544923093
2016-01-26,6.470382094875243,-0.8751548370106467,-0.2025337736794952,4.3094955698665975,-0.6033665123111597,3.299543556803637,6.286297005491389,1.9513658157378397,4.511349054568769,7.709665248736632,-5.20976943483819,10.0,,-7.019074286643443,-6.990949932592175
2016-01-27,3.45728208824516,-1.10468514332559,-0.23990355472035296,2.2495834235252707,-0.5825056865405379,3.3694609341255912,4.658282004909419,2.4104067872005888,4.6706020201506195,8.256854606532038,-5.226469358927119,10.0,,-4.8595167386434035,-4.808756933266391
2016-01-28,4.252732706790759,-0.000901526336176976,4.46409096216753,1.8768960431971318,0.2840040445538106,3.3657644827568225,3.644628530391337,3.1251837722306286,4.507418935077394,7.698445873979715,-5.004810107345574,2.9912658875762417,,-3.2067043981687866,-3.1848064719566915
2016-01-29,3.5051504976529406,-1.1371998093084332,0.8467748085829503,1.512363778174577,-1.3802404630940828,3.0239438517367505,3.760834402426255,2.219861494801851,5.1640185834294865,7.614522476438021,-4.089959072699023,-3.539290851666527,,-4.046786158468613,-3.90879712921942
2016-02-01,0.40916153920389686,-2.4887927094250664,0.3635221637155966,0.42992316951359194,-4.1462606600495,2.2936660986227406,3.069354775713534,-0.004212004709457874,4.014017926168909,6.161722277734376,-2.2886858526766014,-3.098176855738296,,-2.9055683912664945,-2.621214698726872
2016-02-02,1.8811233359928825,-3.840546089919356,-0.1179021522052886,1.2793725100205338,-4.987051875949724,1.1764728316199902,3.1049728298972297,-0.45939781738658325,3.5208605424574313,6.078880935935441,-2.448204685941328,-2.377835670512324,,-1.4360523767009155,-1.1516966706555192
2016-02-03,2.3316669906135754,-3.4353796507077194,0.3115444933930554,2.7231677573002444,-4.392415804292714,1.2615224348769178,4.409481534597149,-0.6864421869327637,3.689601236254493,6.347789494329351,-2.298017936572736,-2.3980839943812753,,-3.3532080024614928,-3.044140564344511
2016-02-04,-0.8049929654124157,-3.852735850105674,-0.6389980049801904,0.14187022703798746,-5.062937933029476,-0.23525223246707264,2.2388904426033442,-1.6137665651560202,2.7985841556272617,7.497649290154462,-2.197707869363004,-0.8292607555337437,,-0.6324265473999918,-0.26765213044458147
2016-02-05,-0.3130351494586819,-4.578967181450827,-1.1363698912220757,-0.2501602747104565,-4.577417420808716,-0.10821798653748282,1.4279697933798787,-1.4963680194789037,3.036575560989493,7.243630354151435,-2.7630984999552677,-1.087225886271153,,0.7309331972496156,1.0790499492573429
2016-02-11,1.4878338591305196,-5.092782093426768,-2.088592555728167,3.4121359058123617,-6.0880936838056465,-0.36659624837228205,4.261557774636515,-3.109848884263923,2.609938675406646,9.496032295981122,-2.3753808536764294,-1.3931624771455002,,-3.1739568828677727,-2.664115655162812
2016-02-12,1.9610259703599067,-4.180346989457845,-3.5063279374049876,4.271225154539138,-4.5985121391186885,-1.4122969869301774,4.474187408519523,-3.3538260275035956,1.9141247354914777,9.492379435018668,-1.6990259111281591,-0.6750934855279298,,-2.5862037761538303,-2.25335552058828
2016-02-15,2.04880252333599,-3.983292138751356,-2.1054733645331694,2.394881900097039,-4.71939941513375,-0.042006672521214615,2.2623348477714833,-3.3579090638263818,2.428990878630786,9.242032248022905,-1.687342326577129,1.017033314410893,,-0.8683208251602982,-0.481112575089983
2016-02-16,-0.6992616775415885,-5.520090588286943,-1.6410772122542099,0.36903552906917947,-6.229150635712196,0.09903553384075856,1.1728245859137434,-4.386990136434445,2.2705866255221245,9.622077821566451,-1.3843730220390205,1.038953629931383,,-0.8660725939003522,-0.3983494085519885
2016-02-17,-2.065606325531912,-6.231542035085597,-3.0598302034804132,0.20439058125848225,-6.696288385239548,-1.3722529137648136,0.6788978690351022,-4.699123436462518,1.6341904903071507,9.05935541454826,-1.4747481833996234,2.3345212650669525,,0.2570837193290473,0.8014546481534862
2016-02-18,-3.1488245717125323,-5.998993709541175,-4.468627349063485,-0.922744654661828,-5.84601729627021,-1.5912778382269983,-1.1408099797949067,-4.44781456346374,1.5415962969975971,9.115532778690202,-1.3217826067705098,1.467722073059088,,2.393662704064435,2.9422770727742362
2016-02-19,-2.7633305426329495,-5.040746278430472,-2.58271980280726,-1.1718778804975554,-4.155727728143777,-0.6019335200098107,-1.9618019638998276,-3.0532858324456984,1.7238324734622705,8.927443756197821,-0.5532351507672313,2.1543042330246793,,2.8010563730130746,3.2725155940721846
2016-02-22,-5.66872736398196,-4.795879450084438,-2.11238981000726,-1.290733125763721,-3.9174981770995867,-0.03803563431305825,-1.5008901117775904,-2.721174254685174,2.1771022551025276,6.605758182595133,-0.48434663533234956,2.402788765476918,,2.3722910253509655,2.861749188343736
2016-02-23,-5.942614713715374,-4.1448578993851015,-0.22627712852706292,-1.2047866315131424,-3.6966470707438903,1.3303546541092874,-2.6855703055590707,-2.9392423342106904,2.7684832772818306,6.4703114259044705,-0.47542542263984905,3.6758812542424337,,5.026794650267943,5.534048742046469
2016-02-24,-3.2923663795397875,-4.01462887647734,-0.6843044329986496,-1.0343248486688863,-3.6161792328131073,1.4604857103536624,-2.2833786109702467,-2.848336365301342,2.947502146530016,4.848849579342133,-0.43589334315904565,3.479305792939911,,5.228211922712528,5.684283589573042
2016-02-25,-2.796004152952843,-4.285773946149236,-1.1490658498785822,-1.1431184937557526,-3.8128344154145193,1.1835470305026539,-1.8414081066214363,-3.0043749938731343,2.64622089457215,4.736776656695019,-0.4417589359173158,3.469609483534837,,2.88951115512432,3.319396041137522
2016-02-26,-4.511139898034225,-4.3495544443983025,-2.084520462859306,-1.376377487401712,-4.277886128791906,0.9253179507451692,-2.0120120958668672,-3.4469501885956806,2.3472064372175785,3.8462994149791063,-0.4030644549052014,3.2302615246622857,,2.4834166268199827,2.948782032101202
2016-02-29,-2.7270242800233224,-3.9112092153838853,-2.0751522954572232,-1.1758104587829685,-3.450404478596421,1.091948522726728,-2.724874112974507,-2.904122932385585,2.117134855601447,3.1237400803592674,-0.2114847762531219,3.2178212952215413,,3.8466774621446893,4.232938313954482
2016-03-02,-4.303694967008889,-3.8894710959784047,-2.5343464954472834,-3.2189815677103226,-2.3601488683776224,0.8584277150629889,-4.668581308013878,-2.0968387692639885,1.818811551203515,3.973442032534946,-0.1969683340461239,3.1795106843089496,,4.027813241920408,4.345991102247891
2016-03-03,-4.470135007848759,-6.164014860267956,-1.588378130914436,-3.5581535350218587,-7.068432038904826,1.4411536031286822,-4.404656342188324,-5.746947687482205,1.9335936445506172,3.952068690736449,3.6586605184450196,3.411618933372766,,3.7935339555888357,4.513975605952874
2016-03-04,-3.6380609391991854,-4.003664553446458,-1.1146554891974565,-3.501441534884778,-6.612364297192011,1.178869414550559,-3.7559096942861494,-5.588380588250461,1.4968447639635485,3.793445927153441,2.629744574772629,3.1983357956742378,,3.763935697653248,4.3499326030478915
2016-03-07,-4.669609182285752,-1.7747116571190342,0.7583564640231841,-3.671974887042619,-4.266657101352932,1.7130776295356045,-4.119937349961989,-3.677665954514149,1.753373429713009,3.4248426942819545,3.5634377948597646,2.6893377694463307,,3.5128397190556457,3.765487834994072
2016-03-08,-5.167285668355202,-4.355583179252966,1.219712201731046,-2.550259199868488,-7.218166535648452,2.2249359695877935,-2.63554059385155,-5.127027959732525,2.078486317406635,2.9222489992013805,4.937079882243449,2.8433871253809624,,3.3445028699102357,3.7701947064336756
2016-03-09,-3.5206217539354996,-2.3327343668387646,2.610524876947352,-3.063458389996796,-5.000917978228767,1.8828000560757905,-3.722434618141459,-4.330726082856999,1.8444044368844374,1.5367584392495455,5.66922021107216,1.2976638250546033,,5.213553592496758,5.5312929294760345
2016-03-10,-4.274112698982054,-10.0,1.6579089270439018,-4.249893003013465,-10.0,1.1413950822401704,-4.66334891484819,-10.0,2.026020905360773,1.8100325036924483,10.0,1.6864670969769664,,3.3337077442508942,4.479462474877948
2016-03-11,-7.675081065654927,4.359974707032123,3.0469714872948224,-4.368128499773075,3.5180255844073116,2.0590017565451997,-5.057909072665698,1.069978304455628,2.7012436881583355,-3.5771163753829494,10.0,2.1004033969734497,,4.703327793424496,4.435736959553184
2016-03-14,-8.3618140714073,3.76238328410928,6.276798894625889,-4.044691069890563,3.8761476782949145,3.7492366483361517,-5.931750958717811,1.6081321567037465,3.59216436338515,-4.388474733176854,10.0,2.6609720051724235,,7.785309441425047,7.419609973244137
2016-03-15,-6.689007727627965,4.7234049720584075,4.367363455674924,-3.75906217076916,4.876865600245398,3.349988339122567,-6.519718585228547,2.53841043094515,3.5621447361799765,-5.1116406341172205,10.0,1.965601254530126,,8.438553068834732,8.104793555059354
2016-03-16,-5.278485731103663,5.27121721021202,4.79661527910828,-3.9719984216441206,3.96164440432559,3.795239752027855,-6.375659401609227,2.1003641828110218,3.6761619472694607,-6.513013280661909,10.0,2.0494235525567275,,7.1559206011428245,6.849059370811766
2016-03-17,-5.718659846685233,4.658595830247038,5.684158081625236,-4.571603689641397,2.404390856032062,2.9595649811070093,-6.112565346450184,1.6896521365761783,3.361448307897029,-6.437416576312531,10.0,0.5594085897009565,,6.098130217089751,5.770855584993038
2016-03-18,-4.797577199412018,4.242681669120006,5.638014308680189,-4.51351424951109,2.365948675269381,2.5484492509501457,-5.128331460711168,1.734770902275315,3.475848101980997,-6.821992829721704,10.0,0.5621879656426596,,6.026010403173716,5.672773673072845
2016-03-21,-4.400864842645002,2.479124257220354,5.604202730858022,-4.21121835432925,1.2681696266130635,3.427775151533361,-5.027951197619689,1.0242438839601744,3.886467726236404,-6.7208439697572135,10.0,0.5803080260177818,,4.825538745836436,4.596198103240681
2016-03-22,-4.7575092320116195,2.9406507236709043,5.576696762471118,-4.770808588884524,1.9288334753755332,3.8829863396746194,-5.454255491867476,1.0962515806751487,4.011380172273831,-6.639161391342117,10.0,0.6005702307618249,,5.068921888602949,4.885560688288033
2016-03-23,-4.622114845674946,3.399514394704532,4.635371085267292,-4.5122661164442475,2.562619648938998,4.355500616952703,-4.817081413136258,1.0001220814059868,4.210861969090858,-6.605628439956729,10.0,-0.3214958652584047,,4.820269873022852,4.593064623007012
2016-03-24,-4.4248458945751254,2.6925967395330264,3.6748511816932004,-4.030352877190179,1.427904999800345,3.519710198931856,-4.496102530784361,0.5112775953392418,3.377641302123057,-6.433585927627864,10.0,0.25286322485710483,,4.434893583401681,4.257572450435176
2016-03-25,-4.102303801577272,3.637495674567053,3.6727541877189713,-3.681140882005096,2.334054543263278,3.116365060102156,-3.6730809756500578,1.4154468504397355,3.133283207769029,-6.2718438667933665,10.0,0.254310528440882,,4.401048220430501,4.148484937606108
2016-03-28,-4.049139940793695,3.316569945379009,4.663119032852397,-3.8145020608151627,1.1622866458173229,3.6077841300695823,-3.5141727769139157,1.1384781921760003,3.6392243194962193,-6.2433592858153455,10.0,0.20509184772520983,,4.408104389262925,4.218472271378895
2016-03-29,-4.764677355626427,1.922088918657,4.674628111333952,-4.42421864501595,-0.25156151081675365,3.6424674656889042,-3.674833701976593,0.8605731096092784,3.6939552654830003,-6.20569603385383,10.0,0.20709121464583158,,4.6856881504753325,4.556603225719303
2016-03-30,-3.5609493439221414,0.8143690004921,3.146724229990805,-4.937414896836726,-0.9485267219946656,1.7944199781970758,-4.418944061299027,0.21972259795596244,2.829563001191401,-8.115560337224805,10.0,2.0479613822090577,,5.191845952456882,5.136831427506662
2016-03-31,-2.757238715246463,4.53012707143956,2.615763621945999,-4.249651379088146,-0.6076726756517014,1.8536165320505575,-3.5215541291068506,-0.11278996357839237,2.8077086287711115,-7.696606867224435,10.0,1.927951872688622,,3.08558575374774,3.045410462687193
2016-04-01,-1.1714069240076377,4.401915567969734,3.1378675580593067,-2.1832988568900205,-0.6973616786663511,1.9005689210340666,-2.8965737875685793,1.2516828617956053,2.7076684697104088,-5.305091906816417,10.0,1.8180557794109062,,1.5775231114294883,1.1944203675491416
2016-04-04,-1.1507910210932546,2.7918927755988414,3.674794488281031,-2.4009227269066047,-0.8831426212858331,2.909585309308781,-2.766354364384661,1.5617711553360338,4.319501137341288,-5.287410734540902,10.0,2.145316957826502,,1.7263608050062054,1.3833195527192683
2016-04-05,-1.0064366784135286,5.339511265731357,2.5755135945673384,-1.200531401591741,-0.5496650072926814,2.4640051142930948,-1.860746051090067,2.0216865666913444,3.585490214737189,-5.0697734244119355,10.0,2.1412623440700758,,0.5350476157170504,0.2821450907412487
2016-04-06,-1.0939427998420008,4.1142645764133325,3.1211677475246793,-1.8756005698559037,-0.3298403599080885,2.499146001348103,-2.8977425432602297,3.0878959847393994,3.570932496028077,-4.991647418958543,10.0,2.0321327114569003,,2.0224715065046954,1.5542452900925054
2016-04-07,-0.16694955324271468,10.0,3.6977346529078248,-1.9435017145608162,-0.20448597423186354,2.025967421080433,-2.8235859410366935,2.5629882274017857,3.5583219980387777,-5.709131632448471,9.817864331178656,1.6808107988341823,,1.5307383654540627,1.162934179262822
2016-04-08,0.2904590620155643,-1.2212545014148013,3.71343463500415,-1.6357911439745405,0.1359050659117738,3.087246979096136,-2.5268573421195524,6.307259149496422,4.212276147199057,-5.694862869636504,-2.0151686485298264,1.6743673705930822,,1.2141386121522402,0.004030321969110491
2016-04-11,0.11273208294858952,-1.5563846758210493,0.7163894896876992,-1.7273347622004125,0.18573741433565025,2.6536113700205584,-2.53604799592373,0.9682606649825938,4.1248848973348835,-5.658723936918284,-2.0386440802890156,-0.2603544745376169,,-0.2965673987063547,-0.15741672326463504
2016-04-12,-0.8314979954325841,-1.7845879344272553,1.294667840481703,-2.8036768060457193,1.1507036026067319,2.729317379540893,-2.6144445780483254,0.819561511777049,3.7769737678751443,-5.074870860708752,-2.097611939502632,-0.3447566517245342,,0.6343759673597904,0.7383868076034871
2016-04-14,-2.753268344481823,-0.6930605672472847,-0.6181546537661304,-5.556263202406013,1.9424271545380323,1.7608587373452327,-4.783353808238246,1.2730616116459141,3.248313566105815,-2.1511193565812143,-2.082296684550377,-0.12564523266086192,,2.8019316289562104,2.9581216411869047
2016-04-15,-2.064132452009903,0.4986251759786047,2.5223487297780705,-5.3049282709823995,2.0935697509428675,3.448859999082496,-4.516108850594915,1.202032873064984,3.845743256508948,-2.2667320453632986,-2.313978202264673,0.7278997473019391,,2.4954531476011765,2.594419173106189
2016-04-18,-1.6332560145242154,0.3760365660876249,3.150437967846238,-4.7132046518642845,1.941431735160276,3.4990451264468527,-3.614708501508963,1.596160020622809,4.004342021140839,-2.155009666374086,-2.3054669724455197,0.611725696083284,,1.6612659394442242,1.6684511541190754
2016-04-19,-1.9226453296206945,2.2969837335196903,1.8261170635424668,-4.796672582069323,3.6212289155919803,3.566668330251827,-4.188262562390821,2.5870313789033377,4.16757082097072,-2.182262545151795,-2.2217346099331228,0.06451917498644215,,1.8463863149330786,1.76102099722532
2016-04-20,-1.014709556376694,0.7351619859173315,1.8008807067983843,-4.226516915266015,2.0251508951998707,4.210213558808161,-3.902279594882882,1.9763494517145386,4.33240398742764,-2.208836250692653,-2.0294373483884867,0.04608419148816838,,1.6089949336690443,1.536589077563944
2016-04-21,-1.9656974709251678,0.20277929489479918,-0.20737001167193925,-5.215523677803234,2.0262523365059737,3.166724616134527,-4.621412432959812,1.7120739681910389,3.499647409599085,-1.8808643697843377,-2.069975856795949,0.2764713575839019,,1.8584641887100046,1.823209693539078
2016-04-22,-1.842839483528726,0.49719539726015904,0.43111896626723,-4.59360170067558,1.2149855781119825,2.6747608840616497,-4.100336446280266,0.7481004054014642,3.204406443824454,-1.8411474602428877,-2.1427609657643476,-0.06240328985629097,,1.470435837135653,1.5148335976309406
2016-04-25,-1.918033667007327,-0.7591376633655307,1.7449260777321336,-4.352799312465544,0.4393379233126886,3.3445148241060867,-4.836878640861159,0.38521360126409765,3.7359690042708875,-1.8790317496760949,-2.1930552744871807,0.002443213998177771,,1.6533095136435665,1.689330641116182
2016-04-26,-2.0773666000637707,0.6796752166722051,0.3932097443280838,-4.7018768587127076,1.4001324329528544,2.8500531678404633,-5.1921066477909426,0.7252762457761328,3.5325567817555283,-1.8702465192379485,-2.240395222049471,-0.09103610396666245,,2.156782209310711,2.212108454588759
2016-04-27,-1.5138565638898884,1.5945925078046828,-0.2983340510961527,-4.647686062611456,1.197516946338968,2.3613597992099664,-4.5885639764880795,0.9847251386675651,3.1340654772848495,-2.020117619139856,-2.47337224995147,-0.03318297682884294,,2.0577686183498005,2.0368838514973024
